business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Kent | Aquaguard | AO Smith | Livpure | Pureit RO Service Center Patna,RO Water Purifier Sales and Service,Water purification company,Water purification company,854204,Bihar Circle,"East Region, Bhagalpur",Purnea Division,"Bhawanipur Rajdham SO, Ajhokopa BO, Bahdura BO",+91 82289 97839,https://www.kent.co.in/,4.5,8,"Kurji, Patna, Bihar 800010",Kurji,25.639700899999998,85.1081528,ChIJK8indklZ7TkRNL-s6wvprCE,https://www.google.com/maps/place/?q=place_id:ChIJK8indklZ7TkRNL-s6wvprCE,part_400,2026-09-20 20:24:13
