business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Truck Towing Service Company Frisco | Roadside Assistance | Tow Frisco,Crane and Towing Service,Towing service,"Towing service, Service establishment",855115,Bihar Circle,"East Region, Bhagalpur",Divisional Office Katihar,"Sontha SO, Angarhat BO, Dhanpatganj BO",N/A,https://towfrisco.com/,3,,"Truck Towing Service Company Frisco | Roadside Assistance | Tow Frisco, 855115, India",855115,33.1502614,-96.827798,ChIJ314nntBP4zkRorpfHMc2CQI,https://www.google.com/maps/place/?q=place_id:ChIJ314nntBP4zkRorpfHMc2CQI,part_400,2026-09-20 20:49:44
