business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Bipin Kumar | Best Surgeon In Katihar,Polyclinic,Surgeon,Surgeon,854117,Bihar Circle,"East Region, Bhagalpur",Divisional Office Katihar,"Rosna SO, Dilli Diwanganj BO, Neema BO",+91 99342 46558,https://book-appointment.healthplix.com/dr-dr-bipin-kumar-singh-general-and-laparoscopic-surgeon-durgasthan-chowk-katihar,4.5,,"MARC Hospital,Durgasthan Chowk, Bihar 854105","Professor Colony, Tiarpara",25.5423711,87.57852899999999,ChIJfYpc9oGp-jkR9arvFBgMPVM,https://www.google.com/maps/place/?q=place_id:ChIJfYpc9oGp-jkR9arvFBgMPVM,part_400,2026-09-20 20:21:13
