business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SunRuf | Solar EPC Company in Patna Bihar | Residential Rooftop Solar Installation | Commercial & Industrial Solar Panels,Solar Rooftop and Inverter Dealer,Solar Energy Company,Solar Energy Company,854203,Bihar Circle,"East Region, Bhagalpur",Purnea Division,"Barhara Kothi SO, Bhatottar Chakla BO, Bhatsara BO",N/A,http://www.sunruf.com/,4.9,,"Sahu Colony, Gulzarbagh, Meena Bazar, Patna, Bihar 800007","Gulzarbagh, Meena Bazar, Sadikpur",25.603667599999998,85.2063744,ChIJp0SXYqVf7TkRzzKke0CXjJU,https://www.google.com/maps/place/?q=place_id:ChIJp0SXYqVf7TkRzzKke0CXjJU,part_400,2026-09-20 20:23:35
