business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
House of Sujata Authorised Dealer - Ganpati Group Home Appliances Store | Fans & Geysers,Electrical Goods and Lighting Store,Appliance store,"Appliance store, Countertop store, Electrical supply store, Electronics store, Home improvement store, Kitchen supply store",851127,Bihar Circle,"East Region, Bhagalpur",Begusarai Division,"Manjhaul SO, Birpur BO, Dafarpur BO",+91 62995 64850,https://houseofsujata.com/store-locator/sujata-in-bihar-begusarai-begusarai-19998,,,"Khamhar, Bihar 851131",851127,25.4879091,86.1395598,ChIJZWEc5FMF8jkROgD-o9S0W1M,https://www.google.com/maps/place/?q=place_id:ChIJZWEc5FMF8jkROgD-o9S0W1M,part_398,2026-09-20 20:29:22
