business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Digital Marketing Agency | Social Media Marketing | Web Designer Delhi,SEO Consultants,Internet marketing service,"Internet marketing service, E-commerce service, Market researcher, Marketing consultant, Website designer",847204,Bihar Circle,Muzaffarpur Region,Darbhanga Division,"Bishnupur SO Darbhanga, Kaithwar BO, Kakorha BO",N/A,N/A,5,3,"Darbhanga, Haripur, Bihar 847233",847204,26.1260783,86.1102188,ChIJd_7OlMHb7TkRFIptxAHmtYU,https://www.google.com/maps/place/?q=place_id:ChIJd_7OlMHb7TkRFIptxAHmtYU,part_396,2026-09-20 20:24:49
