business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Ashok Dubey | Paediatrician | Child care,Pediatrician and Child Clinic,Doctor,Doctor,847237,Bihar circle,Muzaffarpur Region,Darbhanga Division,Belhi,+91 70048 31012,N/A,1,1,"Child care, Tilouthu East, Bihar 821312",847237,24.811553999999997,84.08602239999999,ChIJV1Ts_qyzjTkRCCnQufjyTDw,https://www.google.com/maps/place/?q=place_id:ChIJV1Ts_qyzjTkRCCnQufjyTDw,part_396,2026-09-20 20:39:13
