business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Unique Bath Care | Bath Tub | Steam Sauna Room Manufacturer,Spa Equipment Suppliers,Manufacturer,Manufacturer,847225,Bihar Circle,Muzaffarpur Region,Madhubani Division,"Basopatti SO, Birpur BO, Chhatauni BO",+91 80 4605 0406,N/A,4.8,,"Plot No.439, MG Road, Ghaziabad, Lakhan, Uttar Pradesh 201015",847225,28.6957393,77.5917334,ChIJh7UTXhfyDDkR33Ad80I75Os,https://www.google.com/maps/place/?q=place_id:ChIJh7UTXhfyDDkR33Ad80I75Os,part_396,2026-09-20 20:31:08
