business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
The Detailing Mafia Khagaul Road | Car Detailing | Paint Protection Film | Ceramic & Graphene Coating,Car Wash and Auto Detailing,Car detailing service,"Car detailing service, Auto repair shop",845452,Bihar circle,Muzaffarpur Region,West Champaran Division,"Bagahi BO, Barwa Ojha BO, Chamukha BO",+91 97714 01834,https://www.thedetailingmafiadanapur.com/,4.9,,"Dipty Ray Market, Usri Khurd, in front of Nandi Granites, Patna, Bihar 801113",845452,25.580378699999997,85.00832,ChIJcR-f2WtV7TkR9n8g0KSOuVQ,https://www.google.com/maps/place/?q=place_id:ChIJcR-f2WtV7TkR9n8g0KSOuVQ,part_395,2026-09-20 20:33:00
