business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Education Galaxy - Coaching for Bank, SSC, Railway, CGL, RRB NTPC,SSC CHSL,MTS,Bihar Police,SSC GD",Competitive Exam Coaching (UPSC/Banking),Coaching Center,Coaching Center,847109,Bihar Circle,Muzaffarpur Region,Madhubani Division,"Tulapatganj SO, Araria Sangra BO, Mahindwar Navtoli BO",+91 94725 98189,N/A,4.5,11,"College Rd, beside Satsang Bhawan, Barauni, Sograha, Bihar 851112",847109,25.460928499999998,85.9960718,ChIJwShehikN8jkR9MCNxkmmfD8,https://www.google.com/maps/place/?q=place_id:ChIJwShehikN8jkR9MCNxkmmfD8,part_395,2026-09-20 20:48:10
Guidance Coaching Centre,Competitive Exam Coaching (UPSC/Banking),Educational institution,Educational institution,847109,Bihar Circle,Muzaffarpur Region,Madhubani Division,"Tulapatganj SO, Araria Sangra BO, Mahindwar Navtoli BO",+91 77640 80577,N/A,4.6,10,"Hajipur - Musrigharari Rd, Musrigharari, Bihar 848127",847109,25.8032512,85.7373155,ChIJaXupgSSb7TkRbXY6D95tGSo,https://www.google.com/maps/place/?q=place_id:ChIJaXupgSSb7TkRbXY6D95tGSo,part_395,2026-09-20 20:48:10
I SC Coaching Center,Competitive Exam Coaching (UPSC/Banking),Coaching Center,Coaching Center,847109,Bihar Circle,Muzaffarpur Region,Madhubani Division,"Tulapatganj SO, Araria Sangra BO, Mahindwar Navtoli BO",N/A,N/A,4.4,5,"22PP+H3P, Phanda, Bihar 843107",847109,26.036457199999997,85.03521339999999,ChIJg5izeiY37TkRubmU-dXJtOk,https://www.google.com/maps/place/?q=place_id:ChIJg5izeiY37TkRubmU-dXJtOk,part_395,2026-09-20 20:48:11
