business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sidhika System - Best Laptop Shop in Darbhanga | Best Computer Shop in Darbhanga | Best Desktop Repair Service in Darbhanga,Computer Sales and Laptop Repair,Computer repair service,"Computer repair service, Computer store, Computer service",846004,Bihar Circle,Muzaffarpur Region,Darbhanga Division,"Darbhanga HO, C M College SO, Darbhanga Bara Bazar SO",+91 93346 84804,N/A,4.6,,"Singh Darwaza Path, Bada Bazar, Lal Bagh, Darbhanga, Bihar 846004","Bada Bazar, Lal Bagh",26.1564364,85.8940212,ChIJp_uq3DO47TkR3QZgq2FdNl0,https://www.google.com/maps/place/?q=place_id:ChIJp_uq3DO47TkR3QZgq2FdNl0,part_395,2026-09-20 20:39:53
