business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Burger Singh | Adampur | Bhagalpur,Restaurant Chains,Fast food restaurant,"Fast food restaurant, Restaurant",853203,Bihar circle,"East Region, Bhagalpur",Bhagalpur Division,"Balaha BO, Bharakhand Naybas BO, Bharatkhand dyorhi BO",+91 87671 21212,https://burgersinghonline.com/,4.3,,"Radha Rani Sinha Rd Shop No. G3A, Ground Flr, In Front Of Indralay Apartment, Akashwani Chowk Zone Jagdishpur, Sadar, Adampur, Bhagalpur, Bihar 812001","Sadar, Adampur",25.253712999999998,86.9854172,ChIJdw3YcH9L8DkRA2Yi2OscJSU,https://www.google.com/maps/place/?q=place_id:ChIJdw3YcH9L8DkRA2Yi2OscJSU,part_399,2026-09-20 20:45:05
