business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Ozone India | Goel Sanitary | Sector 82, Mohali",Sanitaryware and Bathroom Fittings,Hardware store,"Hardware store, Bathroom supply store, Door supplier, Home improvement store",852201,Bihar Circle,"East Region, Bhagalpur",Saharsa Division,"Saharsa HO, Saharsa Bazar SO, Saharsa DistBoard SO",+91 70098 02972,https://stores.ozone.in/ozone-india-goel-sanitary-sector-82-mohali-ozdlr06708,5,1,"Plot No. 883, Ward Number 22, Industrial Area, Sector 82, JLPL Industrial Area, Mohali, Saharsa, Punjab 852201","Ward Number 22, Industrial Area, Sector 82, JLPL Industrial Area",25.8748288,86.59001769999999,ChIJwUbFMhjpDzkREyKFzmcwKnc,https://www.google.com/maps/place/?q=place_id:ChIJwUbFMhjpDzkREyKFzmcwKnc,part_399,2026-09-20 20:34:20
