business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SEO Garage | Best SEO Agency in Bihar,SEO Agencies,Internet marketing service,Internet marketing service,841438,Bihar Circle,Muzaffarpur Region,Siwan Division,"Mirganj SO, BA Pakwalia BO, Baleshra BO",N/A,https://seogarage.net/,,,"Manjhagarh, Santpur, Gopalganj, Bihar 841427",Manjhagarh,26.3841584,84.47291059999999,ChIJeb-YLSUdkzkR-xZ7fpLtpcw,https://www.google.com/maps/place/?q=place_id:ChIJeb-YLSUdkzkR-xZ7fpLtpcw,part_392,2026-09-20 20:22:23
Santpur Star | Digital Marketing Agency,SEO Agencies,Marketing agency,"Marketing agency, Internet marketing service",841438,Bihar Circle,Muzaffarpur Region,Siwan Division,"Mirganj SO, BA Pakwalia BO, Baleshra BO",+91 70911 41771,https://seogarage.net/,5.0,2.0,"Santpur, Prashrampur, Manjhagarh P.O. + P.S.- Manjha Garh, Bihar 841427",841438,26.3838829,84.4727719,ChIJBZh4YIsdkzkRBUP7bfQliOg,https://www.google.com/maps/place/?q=place_id:ChIJBZh4YIsdkzkRBUP7bfQliOg,part_392,2026-09-20 20:22:23
