business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Deo Real Estate | Buy/Sell Property in Gaya,Premium Luxury Real Estate,Real Estate Builders & Construction Company,Real Estate Builders & Construction Company,847452,Bihar circle,"East Region, Bhagalpur",Saharsa Division,"Sarojabela, Nirmali SO, Parikonch",+91 99344 00335,http://www.deorealestate.in/,5,,"Ward no. - 05, Kandi Nawada, NH 83, near Hanuman Temple, Gaya, Nawada, Bihar 823003",847452,24.8241621,85.0116539,ChIJM5VO7trV8jkRvv5dW7vlJl8,https://www.google.com/maps/place/?q=place_id:ChIJM5VO7trV8jkRvv5dW7vlJl8,part_397,2026-09-20 20:25:51
