business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Manyavar,Boutiques,Men's clothing store,"Men's clothing store, Clothing store, Designer Clothing Store, Clothing Accessories Store, Wedding store",847429,Bihar Circle,Muzaffarpur Region,Darbhanga Division,"Kusothar SO, Sinuar Gopal BO",+91 80 3700 2409,https://www.manyavar.com/en-in/store-india/bihar/darbhanga/manyavar-subhash-chowk-VFPLKGDB,4.7,,"Ground Floor, Choudhary Complex, Subhash Chowk, beside The Raymond Shop, Mirzapur, Lal Bagh, Darbhanga, Bihar 846004","Mirzapur, Lal Bagh",26.151910299999997,85.89199029999999,ChIJ93NPQJq57TkReW-s1SAxYI0,https://www.google.com/maps/place/?q=place_id:ChIJ93NPQJq57TkReW-s1SAxYI0,part_397,2026-09-20 20:24:16
umesh Cosmetic shop,Boutiques,Cosmetics store,Cosmetics store,847429,Bihar Circle,Muzaffarpur Region,Darbhanga Division,"Kusothar SO, Sinuar Gopal BO",+91 96081 01390,N/A,5.0,1.0,"4X8G+PQG, Darbhanga, Gorhia, Bihar 847429",847429,26.116824599999998,85.9769453,ChIJPzfyCgC57TkRabWNqYwFv18,https://www.google.com/maps/place/?q=place_id:ChIJPzfyCgC57TkRabWNqYwFv18,part_397,2026-09-20 20:24:17
Jindal Panther TMT Dealer - Shivam Traders | TMT Rebars & Sariya Supplier,Boutiques,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",847429,Bihar Circle,Muzaffarpur Region,Darbhanga Division,"Kusothar SO, Sinuar Gopal BO",+91 78705 58838,https://www.jindalpanther.com/,,,"Indra Colony, Laheriasarai, Darbhanga, Rasulpur Kalan, Bihar 846001","Indra Colony, Laheriasarai",26.1300489,85.9163749,ChIJlamy4Ce57TkRU5jFAUGcIGM,https://www.google.com/maps/place/?q=place_id:ChIJlamy4Ce57TkRU5jFAUGcIGM,part_397,2026-09-20 20:24:18
Jindal Panther TMT Dealer - Rohit Traders | TMT Rebars & Sariya Supplier,Boutiques,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",847429,Bihar Circle,Muzaffarpur Region,Darbhanga Division,"Kusothar SO, Sinuar Gopal BO",+91 94731 43581,https://www.jindalpanther.com/,,,"4Wv7+Vg3, Sh 56, Donar, Darbhanga, Bihar 846009",Donar,26.1444931,85.9135675,ChIJMWeAVqi57TkRIPTmMQ8Jz88,https://www.google.com/maps/place/?q=place_id:ChIJMWeAVqi57TkRIPTmMQ8Jz88,part_397,2026-09-20 20:24:18
Jindal Panther TMT Dealer - Jha And Co. | TMT Rebars & Sariya Supplier,Boutiques,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",847429,Bihar Circle,Muzaffarpur Region,Darbhanga Division,"Kusothar SO, Sinuar Gopal BO",+91 98018 09004,https://www.jindalpanther.com/,,,"3Wjc+J7J, Singhiya - Rd, Darbhanga, Bihar 846002",847429,26.0813655,85.9207749,ChIJm0VTDKm57TkRNqLBe7whMlk,https://www.google.com/maps/place/?q=place_id:ChIJm0VTDKm57TkRNqLBe7whMlk,part_397,2026-09-20 20:24:18
