business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Kiaasa | Ethnic Wear | Station Bazar Barh, Bihar",Womens Ethnic Wear and Kurti,Clothing store,Clothing store,848501,Bihar circle,"East Region, Bhagalpur",Samastipur Division,"Bakarpur BO, Bishanpur Beri BO, Chapar BO",N/A,https://www.kiaasa.com/,4.8,,"Station Rd, Station Bazar, Barh, Bihar 803213",Station Bazar,25.4632801,85.7066729,ChIJY-CDYTd78jkRaAn35WibGrk,https://www.google.com/maps/place/?q=place_id:ChIJY-CDYTd78jkRaAn35WibGrk,part_397,2026-09-20 20:45:29
