business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
M2R Groups | AI & Innovation Company in India | Branding Company in India | Web & App Development in India,Digital Marketing Agencies,Business development service,Business development service,848501,Bihar circle,"East Region, Bhagalpur",Samastipur Division,"Bakarpur BO, Bishanpur Beri BO, Chapar BO",+91 70048 86421,https://m2rgroups.com/,5,,"Salempur School, Gola Road, near Nagar Prishad, Barh, Bihar 803303",848501,25.4824052,85.7064472,ChIJfSh7S4brD2sR_pkFEqwOPEs,https://www.google.com/maps/place/?q=place_id:ChIJfSh7S4brD2sR_pkFEqwOPEs,part_397,2026-09-20 20:45:56
